Date/Time,FURNACE_DX_A_B_G_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_B_C_H_G HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_C_D_I_H HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_D_E_J_I HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_E_F_K_J HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_L_K_F_A HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_G_H_I_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_I_J_K_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_A_B_G_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_B_C_H_G COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_C_D_I_H COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_D_E_J_I COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_E_F_K_J COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_L_K_F_A COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_G_H_I_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_I_J_K_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly) 
 02/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  08:00:00,3775.04407386894,923.515162757524,2156.41473053819,1235.91005965485,682.688863880362,1852.98348638994,3161.2639925256,1624.04235623266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  09:00:00,3204.51879182106,738.353298568003,1843.34445562403,1006.14274727454,544.142363972798,1615.99828569813,2741.58813926967,1417.27780213977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  10:00:00,2738.31740832771,625.703284166668,1568.59439495381,860.891459474416,449.552315924168,1417.91132160736,2396.31876444664,1239.47915679241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  11:00:00,2288.59507803693,482.934403862869,1164.25251745057,687.704176393504,279.860228028622,1218.93768420829,2063.68542069739,1069.87533662133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  12:00:00,1857.35201238385,366.728851735649,644.832998602621,541.082954103522,59.3123643873981,1018.47124108159,1732.65396880089,901.786822723737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  13:00:00,1486.46316232366,295.160030176714,184.849877121997,441.692472316945,0.0,832.745172213264,1425.59322815662,746.059040972722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  14:00:00,1201.03888030825,229.093237355598,55.4098479856022,353.508934197808,0.0,669.623418835337,1184.50999418518,623.668735251237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  15:00:00,967.177109007798,172.82788585215,0.0,279.079116163595,0.0,503.448421579536,984.337377321947,522.085108789209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  16:00:00,776.274711259265,129.188803642513,0.0,217.463924765001,0.0,363.353898336258,789.696556613702,423.506057005369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  17:00:00,772.026103170041,136.873014652193,2.321014959515042E-002,221.438266927253,0.0,347.736214214948,752.861636386843,403.901178657147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  18:00:00,880.979360746543,174.999511495823,94.9712491995989,264.709275551918,0.0,403.726230860535,813.335398267371,432.917244193042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  19:00:00,2227.61319440458,509.171744137622,1189.55278700157,733.788613322518,248.565570968265,1186.76085040604,2255.31063517201,1152.12700311363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  20:00:00,2405.76132094522,558.704410575051,1377.04030317689,799.296786859492,331.932107655244,1280.60565879303,2427.27610220741,1237.42634317266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  21:00:00,2570.42073185922,604.862713234194,1547.53204825351,859.6736774829,405.249291489144,1367.89111447012,2583.67450705091,1314.55938675313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  08:00:00,3299.32774071061,709.629634000798,2084.61681399507,985.39557825608,686.792807613699,1709.19307740616,2891.66101922891,1467.85730507633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  09:00:00,2566.72465974253,343.048754991153,1388.10530748459,565.122403305279,363.574708149036,1360.66310203165,2237.99704507992,1151.09791612951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  10:00:00,1983.94881012051,115.81069761952,689.72221961671,298.533168954861,65.6246328140117,1076.3313296909,1740.55948028071,899.442587505457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  11:00:00,1494.38489669422,12.3134979789673,106.654922386987,150.153462160332,0.0,835.720199756738,1328.19525271569,691.151600109155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  12:00:00,1049.50089433482,0.0,0.0,78.5767653511207,0.0,612.63063504604,947.760166186044,499.029075874897,0.0,0.0,0.0,0.0,138.137834295217,0.0,0.0,0.0 
 02/14  13:00:00,641.764066994606,0.0,0.0,16.8295607870228,0.0,395.686701780773,587.65629762836,317.299791726894,0.0,0.0,42.1936470001804,0.0,433.618855172147,0.0,0.0,0.0 
 02/14  14:00:00,509.263837741225,0.0,0.0,0.0,0.0,280.649922509357,494.931134777231,269.748956204421,0.0,0.0,264.269098444071,0.0,516.933362645468,0.0,0.0,0.0 
 02/14  15:00:00,552.654439323559,0.0,0.0,24.4614370209494,0.0,229.185680786316,560.510579026344,301.988468547189,0.0,0.0,295.683102173189,0.0,504.529536068267,0.0,0.0,0.0 
 02/14  16:00:00,625.2052261288,1.748680626529756E-002,0.0,64.7264742109869,0.0,178.269958456819,628.371390094042,335.906213761625,0.0,0.0,63.1366010165835,0.0,296.835291360682,0.0,0.0,0.0 
 02/14  17:00:00,684.913719948341,11.3693870239479,0.0,99.437055687243,0.0,145.823117161693,656.87999947594,350.364878323267,0.0,0.0,0.0,0.0,72.0491205619081,0.0,0.0,0.0 
 02/14  18:00:00,749.832151985715,47.2368206024358,0.0,134.599625273802,0.0,210.921980546053,672.80698060829,358.446016373924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  19:00:00,2051.61579538822,376.591931427033,532.509402654577,593.428594113322,12.7727079084752,995.269416772987,2066.88794057264,1055.00144782446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  20:00:00,2247.84584697423,437.056406352951,824.329407770413,670.457974077598,97.8125123146335,1101.25609978924,2253.2757623222,1148.005405148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  21:00:00,2478.85536633232,506.330097739151,1084.75611043959,759.17796102559,215.004705459366,1224.91223614093,2472.85703304915,1257.46402440057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  08:00:00,2756.71716244532,497.015216657632,1432.0175360357,732.33703934415,419.565369883281,1334.74705385922,2359.91758977428,1202.84035388574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  09:00:00,2446.10975198991,285.002534248311,1089.19140572473,496.607605966834,241.098778606602,1214.11631939027,2086.61857328581,1071.85608238856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  10:00:00,1937.03068847776,100.790498658772,528.636637785547,278.656178693947,26.3852116147349,986.038785147237,1673.39158324531,862.479135254543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  11:00:00,1536.15350051539,18.0246241211474,69.8867067983841,162.086141779989,0.0,802.011467168083,1345.20160891254,696.391557170364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  12:00:00,1194.38942340307,7.69250680070465,0.0,123.065692410311,0.0,640.951826941882,1061.32297332479,552.734630643673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  13:00:00,883.697651518109,2.20023677966332,0.0,84.4932616686,0.0,482.871366910493,792.505270221983,416.837313328914,0.0,0.0,0.0,0.0,197.303149569143,0.0,0.0,0.0 
 02/15  14:00:00,635.218475321531,0.0,0.0,28.3897833346135,0.0,311.638296276166,584.026654509793,311.548478870233,0.0,0.0,137.344418498687,0.0,523.932749473673,0.0,0.0,0.0 
 02/15  15:00:00,442.372278928797,0.0,0.0,0.0,0.0,130.689589682557,406.367653999459,222.233080888204,0.0,0.0,430.769814457508,0.0,577.533164886061,0.0,0.0,0.0 
 02/15  16:00:00,271.394263577528,0.0,0.0,0.0,0.0,0.0,233.624143370499,135.881697179233,0.0,0.0,541.003352300269,0.0,584.275878670541,0.0,0.0,0.0 
 02/15  17:00:00,290.10581356934,0.0,0.0,0.0,0.0,0.0,234.427242740864,136.554788927146,0.0,0.0,296.7255468148,0.0,478.285378912464,0.0,0.0,0.0 
 02/15  18:00:00,426.298288018633,0.0,0.0,14.5284747989462,0.0,8.90174755362385,332.60096292028,185.818492730882,0.0,0.0,7.24851807715072,0.0,285.615950343455,0.0,0.0,0.0 
 02/15  19:00:00,1807.7333374392,294.037919067628,325.181279706589,500.787438031171,0.0,814.452392295642,1812.82316280745,925.40590004287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  20:00:00,1970.07781756144,356.746502318172,586.27880722193,568.742332660066,23.404542025883,908.616108287591,1970.74240711714,1004.23625581063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  21:00:00,2092.75169116641,401.189265491428,765.92520420213,621.860313735598,71.6253869639314,974.321037548803,2088.17718667782,1062.4918563159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  08:00:00,2579.60773927303,528.241887663272,1336.89451280431,762.524960604716,392.356071331043,1182.0044281069,2282.54397861678,1162.98886547043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  09:00:00,2269.94067622206,362.603384613075,1050.10475777226,569.233719222507,263.710749989426,1075.60057311752,2011.24847524751,1031.95302183981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  10:00:00,1814.72913914477,167.490485405278,554.593210339378,342.919913383984,31.2254064939237,881.916224346543,1641.69967758119,844.814461483965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  11:00:00,1428.98151350342,76.708454531229,133.473179915538,221.772312333848,0.0,718.620216350896,1346.88267357598,695.88945780086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  12:00:00,1090.87502004005,39.8824252555108,0.0,158.430056550727,0.0,571.676516842402,1088.59456878989,565.451499298023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  13:00:00,786.154089138233,12.3158418743952,0.0,107.150556368168,0.0,428.348591314383,846.113521448285,443.073694894154,0.0,0.0,0.0,0.0,5.15667273497329,0.0,0.0,0.0 
 02/16  14:00:00,632.192359210941,2.158196621414563E-003,0.0,77.4589985698006,0.0,327.771519256308,726.870229707938,382.588858736322,0.0,0.0,0.0,0.0,42.045881277013,0.0,0.0,0.0 
 02/16  15:00:00,555.299251670435,1.603319882233594E-004,0.0,66.5774806870773,0.0,249.712540539384,676.070039450849,356.69457067269,0.0,0.0,0.0,0.0,47.4526951099396,0.0,0.0,0.0 
 02/16  16:00:00,535.537825545454,4.367231987771173E-003,0.0,70.9706941014606,0.0,198.853688840688,631.180002787645,334.083655696879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  17:00:00,629.651077612296,31.6004872717528,0.0,114.506167204279,0.0,278.212359293058,684.588226982258,360.801490976348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  18:00:00,797.828886755664,89.5129498957412,3.286699017388531E-003,183.101060027197,0.0,363.026123369623,797.723994325663,417.405086951962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  19:00:00,2200.06573581605,441.127324132126,996.016403311465,674.827114417934,163.262041801035,1172.29793983949,2290.56698073913,1163.4123025086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  20:00:00,2357.02474390734,490.034603099809,1181.08634759905,736.652705654056,256.532539463202,1253.26599663375,2430.27712996977,1233.35558245795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  21:00:00,2458.97579468283,525.523982134954,1312.52440027787,779.135181467734,318.433166894981,1305.40353638875,2512.26480752,1274.1264692629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  08:00:00,2654.11854871532,620.86344772599,1630.17499530798,847.891643167111,525.94548997651,1374.06918801367,2316.5505534256,1179.51785174615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  09:00:00,2507.94409721071,554.814166739492,1521.29272035655,775.230868555154,462.615736554918,1339.79047988002,2214.6251120172,1136.33310633143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  10:00:00,1956.64099856239,381.396845065667,1066.80018279452,560.029750314216,281.330713446445,1077.04786327335,1764.42989899411,908.993519195606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  11:00:00,1520.37611024678,237.397545598344,587.638391615022,383.47763370189,71.8217574231984,867.269824012862,1413.24692449923,732.110554212501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  12:00:00,1143.28802206075,157.152313398257,164.821055418546,274.153745854005,0.0,684.560161442918,1111.55172228934,580.250369699687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  13:00:00,779.562406117494,73.2882049887426,0.0,179.156356505397,0.0,502.548039998697,827.185397728249,437.078389307596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  14:00:00,542.172250742992,44.1317553563383,0.0,110.209752693413,0.0,342.673466469891,631.90464109893,338.628984004229,0.0,0.0,0.0,0.0,193.628063739084,0.0,0.0,0.0 
 02/17  15:00:00,376.281836351148,4.94130648695319,0.0,56.9529192825243,0.0,210.220617564921,484.432297417162,264.268702421775,0.0,0.0,0.0,0.0,234.710529432851,0.0,0.0,0.0 
 02/17  16:00:00,236.084925573115,0.0,0.0,15.5602434355073,0.0,93.8335995824188,341.349229722089,192.271791727016,0.0,0.0,0.0,0.0,221.983127861368,0.0,0.0,0.0 
 02/17  17:00:00,272.682104420886,0.0,0.0,38.6293425842351,0.0,80.8270388262412,342.7051178468,192.610723071313,0.0,0.0,0.0,0.0,126.115148993938,0.0,0.0,0.0 
 02/17  18:00:00,414.866550329331,36.1875724659828,0.0,87.5488893747585,0.0,152.113472060744,430.690328308864,236.294059296849,0.0,0.0,0.0,0.0,10.4105867695677,0.0,0.0,0.0 
 02/17  19:00:00,1790.60850653703,379.134881522991,738.657586262592,576.089575010255,98.7575640426199,951.768119691258,1895.0583646592,967.81923918359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  20:00:00,1970.67622089692,430.692809755426,946.053741885205,641.726568533107,199.862827671792,1043.41649688902,2064.13891845623,1052.12892729166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  21:00:00,2119.26439005211,474.06273018077,1119.85707117696,697.09200764517,266.797249071544,1118.95803325533,2201.71776420439,1120.65801517703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
