Date/Time,FURNACE_DX_A_B_G_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_B_C_H_G HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_C_D_I_H HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_D_E_J_I HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_E_F_K_J HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_L_K_F_A HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_G_H_I_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_I_J_K_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_A_B_G_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_B_C_H_G COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_C_D_I_H COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_D_E_J_I COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_E_F_K_J COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_L_K_F_A COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_G_H_I_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_I_J_K_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly) 
 10/18  17:00:00,0.0,79.5385538003326,144.739282611296,131.786837953687,2.55977574783081,13.5535524198234,457.929764902817,243.797423089003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/18  18:00:00,69.9065612141182,145.134583037645,341.657571443756,210.804814394697,51.4131000669459,104.037760473131,607.604467296239,318.761522578139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/18  19:00:00,1456.8029790471,471.178505840025,1363.49728814455,669.040052706505,390.749287613987,874.816905118455,2018.82333628825,1024.55171089944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/18  20:00:00,1555.33228905423,486.487172432437,1414.61608262756,687.221627239903,415.610010417996,904.044177447317,2049.96225365708,1041.09275654985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/18  21:00:00,1693.79923226181,514.04521443085,1500.97964066446,721.874551927998,452.156398316653,963.987905161729,2130.67243131743,1081.93248429832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/18  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/18  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/18  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  08:00:00,1782.20985413464,537.797381231407,852.64654476898,707.868474203583,163.295440136459,918.740935256263,1772.49587785195,909.370773383028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  09:00:00,1253.86471434988,390.217954265116,153.806230293498,508.274888571495,0.0,567.895513881808,1223.06061024708,638.352717521102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  10:00:00,924.065930879829,287.652147639273,3.806789727655542E-002,379.182611156744,0.0,336.084089995057,936.107968909362,492.488221183162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  11:00:00,670.513010415117,207.627290113277,0.0,280.248621147938,0.0,138.582199677088,725.905355371725,386.248638016637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  12:00:00,267.398057507635,93.54641902529,0.0,132.247809356417,0.0,0.0,309.765835707211,200.287814323652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  13:00:00,0.0,2.5734069672586,0.0,5.51049323569477,0.0,0.0,50.7142810195533,13.084167030389,0.0,0.0,0.0,0.0,96.9708112415182,0.0,0.0,0.0 
 10/19  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.142324357612,0.0,0.0,0.0 
 10/19  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9410674682181,0.0,0.0,0.0,187.072482737103,19.3766057290443,0.0,0.0 
 10/19  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8923261278716,0.0,0.0,0.0,135.84031330741,6.66826505330052,0.0,0.0 
 10/19  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4565263943552,0.0,0.0,0.0 
 10/19  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13209560732594,0.0,0.0,0.0 
 10/19  19:00:00,390.206459050652,225.909585443741,366.54853430314,338.755450456594,40.6203310646153,155.007113516886,1078.88492577187,563.401890911292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  20:00:00,702.4203622801,286.641111828294,600.400490905298,417.934514056743,108.921552886716,286.866600182899,1295.97244208435,666.957280594938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  21:00:00,897.187664976601,326.624078066617,745.526997031101,470.008611017861,163.18009310862,385.622218182784,1430.10255531109,733.140308677489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  08:00:00,1417.15893795653,447.097838149796,642.792362760716,598.894231072625,118.125303364382,590.688980114984,1603.84713525381,819.989324569397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  09:00:00,751.075039452457,263.334051803236,7.849855555188162E-003,353.00771347403,0.0,195.363316496211,887.395668850842,464.052866447885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  10:00:00,328.761855025599,153.592079509896,0.0,212.222681034613,0.0,16.2116338507027,555.121352759066,295.875400519903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  11:00:00,78.3733519421812,25.9202056447519,0.0,39.5798080498767,0.0,0.0,109.445636210594,67.8047038903813,0.0,0.0,0.0,0.0,206.849307976805,0.0,0.0,0.0 
 10/20  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.4144505324,0.0,0.0,0.0 
 10/20  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7968746688769,0.0,225.869250374235,0.0,0.0,0.0 
 10/20  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.064885956829,0.0,190.710826693907,0.0,261.879017619868,138.335991450241,0.0,0.0 
 10/20  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.875884717978,0.0,256.744867122953,0.0,264.239460273349,243.088775150215,0.0,0.0 
 10/20  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.462436221691,0.0,211.205308420699,0.0,232.658041714209,241.866100195809,0.0,0.0 
 10/20  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.060738540365,0.0,90.3160209028214,0.0,177.254153923533,164.004050716655,0.0,0.0 
 10/20  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.803046343978,0.0,0.0,0.0,90.4660988371626,47.1005099730106,0.0,0.0 
 10/20  19:00:00,175.081636074295,123.247751229065,205.92899343986,208.436065110274,0.0,48.1272082869488,785.293401081716,408.897803411189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  20:00:00,366.214846155831,183.451666808405,355.728097412201,289.230135883052,37.4132079143411,111.898718383484,1005.26141390673,518.38330967371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  21:00:00,601.069662973497,239.125203612635,533.715381096292,362.501363018584,101.885072729312,247.113304827771,1195.71414462833,613.357192351986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/20  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  08:00:00,2026.81770939112,624.693268865292,1715.2464415708,813.671492429709,588.430202313526,1122.95019585678,1964.65053227834,1018.39790168726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  09:00:00,1732.32514407747,525.018855324876,1391.06401788009,682.999407470219,454.785148113968,970.280998650749,1662.00886239508,866.965356092645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  10:00:00,1359.94182031125,405.196776042112,898.435037628155,537.493029806674,223.992658372704,738.875343800977,1377.5380698811,720.648819209795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  11:00:00,1081.93982162434,317.94237932242,596.127150798352,430.286945117552,94.2416772995418,401.111327169819,1153.4776086649,606.255738812218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  12:00:00,851.984803094944,246.321974418766,511.243595860141,342.672251199695,80.7444169329351,397.243530674366,971.8392227569,513.653483035215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  13:00:00,648.196316012575,199.673375500636,449.570081011396,287.209535821304,65.5268412834699,251.996477827963,868.557719359443,460.365180878527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  14:00:00,294.751946712875,112.27510943392,242.558750841885,171.312737686031,11.0787916306159,124.833664066911,499.352042448714,326.036473510514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  15:00:00,15.5595288492999,90.5384351879029,190.184351319421,144.348824289146,0.0,51.9877251516579,562.682203209283,170.020557420242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  16:00:00,0.0,95.5706454197486,194.650288602414,150.894858244759,0.0,32.8527320740926,513.542815274641,319.676684835098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  17:00:00,38.2132880997874,115.330918085728,251.249953053076,169.549839569829,22.88285711905,63.046990597324,508.351788201164,278.55985097637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  18:00:00,258.741391487097,147.005173758995,376.631675533795,219.538408580138,81.2444459135418,131.84113196438,586.76165525397,315.866145695519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  19:00:00,1547.48834380847,450.968888482406,1327.26092351913,646.741600897695,393.098697569282,848.166637927602,1920.10315318125,981.378191178578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  20:00:00,1642.64128509516,480.62837173663,1389.4640227396,670.87654106819,419.320614655852,883.804224037722,1978.44973188199,1010.3485457324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  21:00:00,1720.78440426161,495.442051653637,1439.25523938761,689.918822061044,440.74865501039,916.957141150563,2023.18847377989,1032.18665157013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  08:00:00,1831.04183513633,532.022780389512,1497.64266153499,705.520794200879,506.361614365807,959.145668574346,1827.39941418537,937.422485724075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  09:00:00,1450.8826060718,428.943663807913,1179.98397608117,560.327721311806,394.469233595368,747.712416527031,1380.85738990339,718.026931266681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  10:00:00,1170.01039232858,345.86830003983,944.856071246156,451.031125196116,309.19541817017,612.051816334878,1104.71824788794,576.977525365296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  11:00:00,839.332496039696,242.2603383164,645.796479048223,325.289603553503,181.794879108795,452.794715205051,858.560839538615,452.323024469957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  12:00:00,622.206809744149,170.750922333964,465.369709949735,242.108898757794,103.048754909385,336.943538329726,724.012810250819,383.938591770101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  13:00:00,353.501032739046,94.2413208461704,317.599109968645,143.527741869638,44.526782046534,143.972136022037,579.390252008209,291.327121900854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  14:00:00,46.6193284899318,82.9344697299912,228.168084252522,135.406636097414,12.0790143441683,37.8379889524156,477.109427840817,239.452318100106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  15:00:00,0.0,62.6759519341208,184.14760980478,109.114797644452,0.383552483562477,3.24872634862237,425.879060715867,234.823653880317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  16:00:00,0.0,56.6609187249148,166.846471163725,98.275370992348,8.772354985521820E-003,9.48022183384894,376.560298209265,208.468461625948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  17:00:00,0.0,75.4529759511597,218.327725082599,118.120170948913,23.7932240791659,33.7739862715005,390.626529670412,214.5728396756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  18:00:00,8.17185457316511,109.589767300826,309.89712558659,155.653185434869,69.4946974505978,84.4665450011917,430.749810888124,234.301570987818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  19:00:00,1375.07488378938,440.944877605825,1341.48431659798,622.042238251918,408.917400004853,862.173766072625,1870.68321542132,954.143807632918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  20:00:00,1524.83857647363,470.443111108072,1429.28000224344,660.230518057964,443.700942186254,916.845061256925,1962.48445314509,1000.73913302108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  21:00:00,1592.57995915472,481.101914562954,1459.71498566494,672.536943084722,458.174348409229,935.316753460633,1982.08715793095,1010.68853081376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
